"owid_continent","gisaid_collect_weekstartdate","All Lineages","Alpha","Beta","Gamma","Delta","All VOIs","Other","Total Cases","Sequencing as % of new cases","Submission Lag","New Weekly Cases"
"North America",2021-01-11,35684,578,34,10,0,276,34786,3483840,0.0324359390204346,124.5,6166
"North America",2021-01-11,35684,578,34,10,0,276,34786,3483840,0,NA,613
"North America",2021-01-11,35684,578,34,10,0,276,34786,3483840,0.117330452839676,48,107389
"North America",2021-01-11,35684,578,34,10,0,276,34786,3483840,NA,NA,0
"North America",2021-01-11,35684,578,34,10,0,276,34786,3483840,0,NA,55
"North America",2021-01-11,35684,578,34,10,0,276,34786,3483840,0.0796897412739733,85,18823
"North America",2021-01-11,35684,578,34,10,0,276,34786,3483840,NA,NA,0
"North America",2021-01-11,35684,578,34,10,0,276,34786,3483840,2.3121387283237,28,173
"North America",2021-01-11,35684,578,34,10,0,276,34786,3483840,0,NA,229
"North America",2021-01-11,35684,578,34,10,0,276,34786,3483840,NA,NA,0
"North America",2021-01-11,35684,578,34,10,0,276,34786,3483840,0.78125,10,128
"North America",2021-01-11,35684,578,34,10,0,276,34786,3483840,NA,NA,0
"North America",2021-01-11,35684,578,34,10,0,276,34786,3483840,1.020802252156,44,1530267
"North America",2021-01-11,35684,578,34,10,0,276,34786,3483840,1.02427206760356,54,1741920
"North America",2021-01-18,34818,840,30,6,0,322,33620,2796698,NA,NA,0
"North America",2021-01-18,34818,840,30,6,0,322,33620,2796698,0,NA,9
"North America",2021-01-18,34818,840,30,6,0,322,33620,2796698,NA,34,0
"North America",2021-01-18,34818,840,30,6,0,322,33620,2796698,2.89855072463768,71,69
"North America",2021-01-18,34818,840,30,6,0,322,33620,2796698,0,NA,292
"North America",2021-01-18,34818,840,30,6,0,322,33620,2796698,0.588235294117647,101,170
"North America",2021-01-18,34818,840,30,6,0,322,33620,2796698,NA,NA,0
"North America",2021-01-18,34818,840,30,6,0,322,33620,2796698,NA,NA,0
"North America",2021-01-18,34818,840,30,6,0,322,33620,2796698,NA,140,0
"North America",2021-01-18,34818,840,30,6,0,322,33620,2796698,4.57925328585642,126,38194
"North America",2021-01-18,34818,840,30,6,0,322,33620,2796698,NA,NA,0
"North America",2021-01-18,34818,840,30,6,0,322,33620,2796698,0.292911540714704,33,5121
"North America",2021-01-18,34818,840,30,6,0,322,33620,2796698,0,NA,3110
"North America",2021-01-18,34818,840,30,6,0,322,33620,2796698,NA,28.5,0
"North America",2021-01-18,34818,840,30,6,0,322,33620,2796698,66.6666666666667,152,3
"North America",2021-01-18,34818,840,30,6,0,322,33620,2796698,0.00923531584780199,145,10828
"North America",2021-01-18,34818,840,30,6,0,322,33620,2796698,0,NA,2111
"North America",2021-01-18,34818,840,30,6,0,322,33620,2796698,NA,NA,0
"North America",2021-01-18,34818,840,30,6,0,322,33620,2796698,0,NA,8
"North America",2021-01-18,34818,840,30,6,0,322,33620,2796698,0.488354620586026,166,5324
"North America",2021-01-18,34818,840,30,6,0,322,33620,2796698,0,NA,318
"North America",2021-01-18,34818,840,30,6,0,322,33620,2796698,0.0146670577882077,117,6818
"North America",2021-01-18,34818,840,30,6,0,322,33620,2796698,0.974930362116992,151,718
"North America",2021-01-18,34818,840,30,6,0,322,33620,2796698,0.178995163846261,45,121791
"North America",2021-01-18,34818,840,30,6,0,322,33620,2796698,NA,NA,0
"North America",2021-01-18,34818,840,30,6,0,322,33620,2796698,0,NA,52
"North America",2021-01-18,34818,840,30,6,0,322,33620,2796698,0.196597353497164,77,13225
"North America",2021-01-18,34818,840,30,6,0,322,33620,2796698,0,NA,1
"North America",2021-01-18,34818,840,30,6,0,322,33620,2796698,1.00502512562814,24,199
"North America",2021-01-18,34818,840,30,6,0,322,33620,2796698,0,NA,260
"North America",2021-01-18,34818,840,30,6,0,322,33620,2796698,NA,NA,0
"North America",2021-01-18,34818,840,30,6,0,322,33620,2796698,0,NA,80
"North America",2021-01-18,34818,840,30,6,0,322,33620,2796698,NA,NA,0
"North America",2021-01-18,34818,840,30,6,0,322,33620,2796698,1.28870052317997,39,1189648
"North America",2021-01-18,34818,840,30,6,0,322,33620,2796698,1.24496817318137,43,1398349
"North America",2021-01-25,35128,1336,56,6,0,764,32966,2440964,NA,NA,0
"North America",2021-01-25,35128,1336,56,6,0,764,32966,2440964,2.77777777777778,135,36
"North America",2021-01-25,35128,1336,56,6,0,764,32966,2440964,NA,20,0
"North America",2021-01-25,35128,1336,56,6,0,764,32966,2440964,1.36986301369863,65,73
"North America",2021-01-25,35128,1336,56,6,0,764,32966,2440964,0.632911392405063,136,158
"North America",2021-01-25,35128,1336,56,6,0,764,32966,2440964,0,NA,158
"North America",2021-01-25,35128,1336,56,6,0,764,32966,2440964,NA,NA,0
"North America",2021-01-25,35128,1336,56,6,0,764,32966,2440964,NA,NA,0
"North America",2021-01-25,35128,1336,56,6,0,764,32966,2440964,NA,136,0
"North America",2021-01-25,35128,1336,56,6,0,764,32966,2440964,4.02562049639712,135,31225
"North America",2021-01-25,35128,1336,56,6,0,764,32966,2440964,NA,NA,0
"North America",2021-01-25,35128,1336,56,6,0,764,32966,2440964,0.277217741935484,28,3968
"North America",2021-01-25,35128,1336,56,6,0,764,32966,2440964,0,NA,5425
"North America",2021-01-25,35128,1336,56,6,0,764,32966,2440964,NA,23,0
"North America",2021-01-25,35128,1336,56,6,0,764,32966,2440964,25,145,4
"North America",2021-01-25,35128,1336,56,6,0,764,32966,2440964,0.148309274273285,157,10114
"North America",2021-01-25,35128,1336,56,6,0,764,32966,2440964,0,NA,1748
"North America",2021-01-25,35128,1336,56,6,0,764,32966,2440964,NA,NA,0
"North America",2021-01-25,35128,1336,56,6,0,764,32966,2440964,0,NA,1
"North America",2021-01-25,35128,1336,56,6,0,764,32966,2440964,0.529100529100529,161,5292
"North America",2021-01-25,35128,1336,56,6,0,764,32966,2440964,0,NA,434
"North America",2021-01-25,35128,1336,56,6,0,764,32966,2440964,0.101243853051779,112,6914
"North America",2021-01-25,35128,1336,56,6,0,764,32966,2440964,0.645994832041344,141,774
"North America",2021-01-25,35128,1336,56,6,0,764,32966,2440964,0.118763670193288,48,101041
"North America",2021-01-25,35128,1336,56,6,0,764,32966,2440964,NA,NA,0
"North America",2021-01-25,35128,1336,56,6,0,764,32966,2440964,0,NA,49
"North America",2021-01-25,35128,1336,56,6,0,764,32966,2440964,0.273672687465791,70,9135
"North America",2021-01-25,35128,1336,56,6,0,764,32966,2440964,0,NA,2
"North America",2021-01-25,35128,1336,56,6,0,764,32966,2440964,0,NA,385
"North America",2021-01-25,35128,1336,56,6,0,764,32966,2440964,4.29447852760736,134,163
"North America",2021-01-25,35128,1336,56,6,0,764,32966,2440964,NA,NA,0
"North America",2021-01-25,35128,1336,56,6,0,764,32966,2440964,0,NA,91
"North America",2021-01-25,35128,1336,56,6,0,764,32966,2440964,NA,NA,0
"North America",2021-01-25,35128,1336,56,6,0,764,32966,2440964,1.53312782998432,30,1043292
"North America",2021-01-25,35128,1336,56,6,0,764,32966,2440964,1.43910356727916,32,1220482
"North America",2021-02-01,34094,1926,64,8,0,1052,31044,1915738,NA,NA,0
"North America",2021-02-01,34094,1926,64,8,0,1052,31044,1915738,0,NA,65
"North America",2021-02-01,34094,1926,64,8,0,1052,31044,1915738,NA,16,0
"North America",2021-02-01,34094,1926,64,8,0,1052,31044,1915738,0,NA,82
"North America",2021-02-01,34094,1926,64,8,0,1052,31044,1915738,0,NA,164
"North America",2021-02-01,34094,1926,64,8,0,1052,31044,1915738,0,NA,129
"North America",2021-02-01,34094,1926,64,8,0,1052,31044,1915738,NA,NA,0
"North America",2021-02-01,34094,1926,64,8,0,1052,31044,1915738,NA,NA,0
"North America",2021-02-01,34094,1926,64,8,0,1052,31044,1915738,NA,NA,0
"North America",2021-02-01,34094,1926,64,8,0,1052,31044,1915738,3.84737300895475,132,25238
"North America",2021-02-01,34094,1926,64,8,0,1052,31044,1915738,NA,NA,0
"North America",2021-02-01,34094,1926,64,8,0,1052,31044,1915738,0.158127767235927,34,3162
"North America",2021-02-01,34094,1926,64,8,0,1052,31044,1915738,0,NA,6145
"North America",2021-02-01,34094,1926,64,8,0,1052,31044,1915738,NA,NA,0
"North America",2021-02-01,34094,1926,64,8,0,1052,31044,1915738,0,NA,4
"North America",2021-02-01,34094,1926,64,8,0,1052,31044,1915738,0.0428357249946455,127,9338
"North America",2021-02-01,34094,1926,64,8,0,1052,31044,1915738,0,NA,1476
"North America",2021-02-01,34094,1926,64,8,0,1052,31044,1915738,NA,NA,0
"North America",2021-02-01,34094,1926,64,8,0,1052,31044,1915738,NA,NA,0
"North America",2021-02-01,34094,1926,64,8,0,1052,31044,1915738,0,NA,3633
"North America",2021-02-01,34094,1926,64,8,0,1052,31044,1915738,0.366300366300366,107,273
"North America",2021-02-01,34094,1926,64,8,0,1052,31044,1915738,0,NA,6725
"North America",2021-02-01,34094,1926,64,8,0,1052,31044,1915738,0.209497206703911,134,1432
"North America",2021-02-01,34094,1926,64,8,0,1052,31044,1915738,0.259261987184209,24.5,67885
"North America",2021-02-01,34094,1926,64,8,0,1052,31044,1915738,NA,135,0
"North America",2021-02-01,34094,1926,64,8,0,1052,31044,1915738,0,NA,46
"North America",2021-02-01,34094,1926,64,8,0,1052,31044,1915738,0.551251489868891,64,6712
"North America",2021-02-01,34094,1926,64,8,0,1052,31044,1915738,0,NA,3
"North America",2021-02-01,34094,1926,64,8,0,1052,31044,1915738,0.161812297734628,123,618
"North America",2021-02-01,34094,1926,64,8,0,1052,31044,1915738,0,NA,368
"North America",2021-02-01,34094,1926,64,8,0,1052,31044,1915738,NA,NA,0
"North America",2021-02-01,34094,1926,64,8,0,1052,31044,1915738,0,NA,52
"North America",2021-02-01,34094,1926,64,8,0,1052,31044,1915738,NA,NA,0
"North America",2021-02-01,34094,1926,64,8,0,1052,31044,1915738,1.91758287750252,34,824319
"North America",2021-02-01,34094,1926,64,8,0,1052,31044,1915738,1.77967968480032,36,957869
"North America",2021-02-08,40496,3412,122,22,2,1444,35494,1510872,NA,NA,0
"North America",2021-02-08,40496,3412,122,22,2,1444,35494,1510872,0.78125,150,128
"North America",2021-02-08,40496,3412,122,22,2,1444,35494,1510872,NA,11,0
"North America",2021-02-08,40496,3412,122,22,2,1444,35494,1510872,0,NA,55
"North America",2021-02-08,40496,3412,122,22,2,1444,35494,1510872,0,NA,352
"North America",2021-02-08,40496,3412,122,22,2,1444,35494,1510872,0,NA,108
"North America",2021-02-08,40496,3412,122,22,2,1444,35494,1510872,NA,NA,0
"North America",2021-02-08,40496,3412,122,22,2,1444,35494,1510872,NA,NA,0
"North America",2021-02-08,40496,3412,122,22,2,1444,35494,1510872,NA,NA,0
"North America",2021-02-08,40496,3412,122,22,2,1444,35494,1510872,7.55881940221713,121,21379
"North America",2021-02-08,40496,3412,122,22,2,1444,35494,1510872,NA,NA,0
"North America",2021-02-08,40496,3412,122,22,2,1444,35494,1510872,0.436522371771553,28.5,2749
"North America",2021-02-08,40496,3412,122,22,2,1444,35494,1510872,0,NA,5458
"North America",2021-02-08,40496,3412,122,22,2,1444,35494,1510872,NA,18,0
"North America",2021-02-08,40496,3412,122,22,2,1444,35494,1510872,NA,NA,0
"North America",2021-02-08,40496,3412,122,22,2,1444,35494,1510872,0.0313971742543171,83,6370
"North America",2021-02-08,40496,3412,122,22,2,1444,35494,1510872,0,NA,1397
"North America",2021-02-08,40496,3412,122,22,2,1444,35494,1510872,NA,NA,0
"North America",2021-02-08,40496,3412,122,22,2,1444,35494,1510872,NA,NA,0
"North America",2021-02-08,40496,3412,122,22,2,1444,35494,1510872,0.0241429261226461,146,4142
"North America",2021-02-08,40496,3412,122,22,2,1444,35494,1510872,0,NA,337
"North America",2021-02-08,40496,3412,122,22,2,1444,35494,1510872,0.0356951633053721,98,5603
"North America",2021-02-08,40496,3412,122,22,2,1444,35494,1510872,0.0512820512820513,124,1950
"North America",2021-02-08,40496,3412,122,22,2,1444,35494,1510872,0.944780622928655,35,60649
"North America",2021-02-08,40496,3412,122,22,2,1444,35494,1510872,NA,NA,0
"North America",2021-02-08,40496,3412,122,22,2,1444,35494,1510872,0,NA,48
"North America",2021-02-08,40496,3412,122,22,2,1444,35494,1510872,0.491352201257862,56,5088
"North America",2021-02-08,40496,3412,122,22,2,1444,35494,1510872,0,NA,1
"North America",2021-02-08,40496,3412,122,22,2,1444,35494,1510872,0,NA,706
"North America",2021-02-08,40496,3412,122,22,2,1444,35494,1510872,0,NA,149
"North America",2021-02-08,40496,3412,122,22,2,1444,35494,1510872,NA,NA,0
"North America",2021-02-08,40496,3412,122,22,2,1444,35494,1510872,0,NA,26
"North America",2021-02-08,40496,3412,122,22,2,1444,35494,1510872,NA,NA,0
"North America",2021-02-08,40496,3412,122,22,2,1444,35494,1510872,2.80677144570334,24,638741
"North America",2021-02-08,40496,3412,122,22,2,1444,35494,1510872,2.6803064720241,28,755436
"North America",2021-02-15,34148,4358,102,28,0,1458,28202,1133826,NA,NA,0
"North America",2021-02-15,34148,4358,102,28,0,1458,28202,1133826,1.16959064327485,147,171
"North America",2021-02-15,34148,4358,102,28,0,1458,28202,1133826,NA,14,0
"North America",2021-02-15,34148,4358,102,28,0,1458,28202,1133826,0,NA,92
"North America",2021-02-15,34148,4358,102,28,0,1458,28202,1133826,0,NA,711
"North America",2021-02-15,34148,4358,102,28,0,1458,28202,1133826,0,NA,99
"North America",2021-02-15,34148,4358,102,28,0,1458,28202,1133826,NA,NA,0
"North America",2021-02-15,34148,4358,102,28,0,1458,28202,1133826,NA,NA,0
"North America",2021-02-15,34148,4358,102,28,0,1458,28202,1133826,NA,NA,0
"North America",2021-02-15,34148,4358,102,28,0,1458,28202,1133826,7.01208981001727,99,20265
"North America",2021-02-15,34148,4358,102,28,0,1458,28202,1133826,NA,106,0
"North America",2021-02-15,34148,4358,102,28,0,1458,28202,1133826,0.481734243275793,51,2491
"North America",2021-02-15,34148,4358,102,28,0,1458,28202,1133826,0,NA,6234
"North America",2021-02-15,34148,4358,102,28,0,1458,28202,1133826,NA,22,0
"North America",2021-02-15,34148,4358,102,28,0,1458,28202,1133826,0,NA,13
"North America",2021-02-15,34148,4358,102,28,0,1458,28202,1133826,0,NA,5694
"North America",2021-02-15,34148,4358,102,28,0,1458,28202,1133826,0,NA,1232
"North America",2021-02-15,34148,4358,102,28,0,1458,28202,1133826,NA,NA,0
"North America",2021-02-15,34148,4358,102,28,0,1458,28202,1133826,NA,NA,0
"North America",2021-02-15,34148,4358,102,28,0,1458,28202,1133826,0,NA,3891
"North America",2021-02-15,34148,4358,102,28,0,1458,28202,1133826,0,NA,131
"North America",2021-02-15,34148,4358,102,28,0,1458,28202,1133826,0.324939073923639,90,4924
"North America",2021-02-15,34148,4358,102,28,0,1458,28202,1133826,0,NA,2347
"North America",2021-02-15,34148,4358,102,28,0,1458,28202,1133826,1.05791791874202,33,48586
"North America",2021-02-15,34148,4358,102,28,0,1458,28202,1133826,NA,NA,0
"North America",2021-02-15,34148,4358,102,28,0,1458,28202,1133826,0,NA,51
"North America",2021-02-15,34148,4358,102,28,0,1458,28202,1133826,0.437586365730078,48,4342
"North America",2021-02-15,34148,4358,102,28,0,1458,28202,1133826,NA,NA,0
"North America",2021-02-15,34148,4358,102,28,0,1458,28202,1133826,0,NA,559
"North America",2021-02-15,34148,4358,102,28,0,1458,28202,1133826,0,NA,85
"North America",2021-02-15,34148,4358,102,28,0,1458,28202,1133826,NA,NA,0
"North America",2021-02-15,34148,4358,102,28,0,1458,28202,1133826,10.5263157894737,55,38
"North America",2021-02-15,34148,4358,102,28,0,1458,28202,1133826,NA,NA,0
"North America",2021-02-15,34148,4358,102,28,0,1458,28202,1133826,3.22223345384627,25,464957
"North America",2021-02-15,34148,4358,102,28,0,1458,28202,1133826,3.01174959826287,27,566913
"North America",2021-02-22,37966,7346,162,88,10,2364,27996,1139010,NA,NA,0
"North America",2021-02-22,37966,7346,162,88,10,2364,27996,1139010,0,NA,132
"North America",2021-02-22,37966,7346,162,88,10,2364,27996,1139010,NA,17,0
"North America",2021-02-22,37966,7346,162,88,10,2364,27996,1139010,0,NA,116
"North America",2021-02-22,37966,7346,162,88,10,2364,27996,1139010,0,NA,296
"North America",2021-02-22,37966,7346,162,88,10,2364,27996,1139010,0,NA,49
"North America",2021-02-22,37966,7346,162,88,10,2364,27996,1139010,NA,NA,0
"North America",2021-02-22,37966,7346,162,88,10,2364,27996,1139010,NA,NA,0
"North America",2021-02-22,37966,7346,162,88,10,2364,27996,1139010,NA,NA,0
"North America",2021-02-22,37966,7346,162,88,10,2364,27996,1139010,7.16571317754291,106,20626
"North America",2021-02-22,37966,7346,162,88,10,2364,27996,1139010,NA,NA,0
"North America",2021-02-22,37966,7346,162,88,10,2364,27996,1139010,0.976342470897484,44,2663
"North America",2021-02-22,37966,7346,162,88,10,2364,27996,1139010,0,NA,5256
"North America",2021-02-22,37966,7346,162,88,10,2364,27996,1139010,NA,21,0
"North America",2021-02-22,37966,7346,162,88,10,2364,27996,1139010,0,NA,8
"North America",2021-02-22,37966,7346,162,88,10,2364,27996,1139010,0,NA,4155
"North America",2021-02-22,37966,7346,162,88,10,2364,27996,1139010,0,NA,1110
"North America",2021-02-22,37966,7346,162,88,10,2364,27996,1139010,NA,NA,0
"North America",2021-02-22,37966,7346,162,88,10,2364,27996,1139010,NA,NA,0
"North America",2021-02-22,37966,7346,162,88,10,2364,27996,1139010,0,NA,3372
"North America",2021-02-22,37966,7346,162,88,10,2364,27996,1139010,0,NA,156
"North America",2021-02-22,37966,7346,162,88,10,2364,27996,1139010,0,NA,5209
"North America",2021-02-22,37966,7346,162,88,10,2364,27996,1139010,0,NA,1881
"North America",2021-02-22,37966,7346,162,88,10,2364,27996,1139010,0.959216822511963,31,45558
"North America",2021-02-22,37966,7346,162,88,10,2364,27996,1139010,NA,NA,0
"North America",2021-02-22,37966,7346,162,88,10,2364,27996,1139010,0,NA,47
"North America",2021-02-22,37966,7346,162,88,10,2364,27996,1139010,0.0455166135639508,39,4394
"North America",2021-02-22,37966,7346,162,88,10,2364,27996,1139010,NA,NA,0
"North America",2021-02-22,37966,7346,162,88,10,2364,27996,1139010,0.32051282051282,106,312
"North America",2021-02-22,37966,7346,162,88,10,2364,27996,1139010,0,NA,53
"North America",2021-02-22,37966,7346,162,88,10,2364,27996,1139010,NA,NA,0
"North America",2021-02-22,37966,7346,162,88,10,2364,27996,1139010,3.03030303030303,39,33
"North America",2021-02-22,37966,7346,162,88,10,2364,27996,1139010,NA,NA,0
"North America",2021-02-22,37966,7346,162,88,10,2364,27996,1139010,3.5753534748428,23,474079
"North America",2021-02-22,37966,7346,162,88,10,2364,27996,1139010,3.33324553779159,24,569505
"North America",2021-03-01,44298,10614,188,246,2,3032,30216,1013346,NA,NA,0
"North America",2021-03-01,44298,10614,188,246,2,3032,30216,1013346,1.69491525423729,134,118
"North America",2021-03-01,44298,10614,188,246,2,3032,30216,1013346,NA,19,0
"North America",2021-03-01,44298,10614,188,246,2,3032,30216,1013346,0,NA,81
"North America",2021-03-01,44298,10614,188,246,2,3032,30216,1013346,0,NA,217
"North America",2021-03-01,44298,10614,188,246,2,3032,30216,1013346,0,NA,42
"North America",2021-03-01,44298,10614,188,246,2,3032,30216,1013346,NA,NA,0
"North America",2021-03-01,44298,10614,188,246,2,3032,30216,1013346,NA,NA,0
"North America",2021-03-01,44298,10614,188,246,2,3032,30216,1013346,NA,NA,0
"North America",2021-03-01,44298,10614,188,246,2,3032,30216,1013346,8.77747519937755,97,20564
"North America",2021-03-01,44298,10614,188,246,2,3032,30216,1013346,NA,NA,0
"North America",2021-03-01,44298,10614,188,246,2,3032,30216,1013346,1.21792083514572,53,2299
"North America",2021-03-01,44298,10614,188,246,2,3032,30216,1013346,0,NA,5914
"North America",2021-03-01,44298,10614,188,246,2,3032,30216,1013346,NA,21,0
"North America",2021-03-01,44298,10614,188,246,2,3032,30216,1013346,0,NA,2
"North America",2021-03-01,44298,10614,188,246,2,3032,30216,1013346,0.192837465564738,119,3630
"North America",2021-03-01,44298,10614,188,246,2,3032,30216,1013346,0,NA,1070
"North America",2021-03-01,44298,10614,188,246,2,3032,30216,1013346,NA,NA,0
"North America",2021-03-01,44298,10614,188,246,2,3032,30216,1013346,NA,NA,0
"North America",2021-03-01,44298,10614,188,246,2,3032,30216,1013346,0,NA,4018
"North America",2021-03-01,44298,10614,188,246,2,3032,30216,1013346,0,NA,106
"North America",2021-03-01,44298,10614,188,246,2,3032,30216,1013346,0,NA,3425
"North America",2021-03-01,44298,10614,188,246,2,3032,30216,1013346,0,NA,2763
"North America",2021-03-01,44298,10614,188,246,2,3032,30216,1013346,2.05222984974317,24,41662
"North America",2021-03-01,44298,10614,188,246,2,3032,30216,1013346,NA,NA,0
"North America",2021-03-01,44298,10614,188,246,2,3032,30216,1013346,0,NA,44
"North America",2021-03-01,44298,10614,188,246,2,3032,30216,1013346,0,NA,3919
"North America",2021-03-01,44298,10614,188,246,2,3032,30216,1013346,NA,NA,0
"North America",2021-03-01,44298,10614,188,246,2,3032,30216,1013346,0,NA,476
"North America",2021-03-01,44298,10614,188,246,2,3032,30216,1013346,0,NA,107
"North America",2021-03-01,44298,10614,188,246,2,3032,30216,1013346,NA,NA,0
"North America",2021-03-01,44298,10614,188,246,2,3032,30216,1013346,4.34782608695652,40,23
"North America",2021-03-01,44298,10614,188,246,2,3032,30216,1013346,NA,112,0
"North America",2021-03-01,44298,10614,188,246,2,3032,30216,1013346,4.64952558068012,27,416193
"North America",2021-03-01,44298,10614,188,246,2,3032,30216,1013346,4.3714585146633,28,506673
"North America",2021-03-08,50136,16056,232,568,6,4310,28964,930050,NA,NA,0
"North America",2021-03-08,50136,16056,232,568,6,4310,28964,930050,0.869565217391304,128,115
"North America",2021-03-08,50136,16056,232,568,6,4310,28964,930050,NA,24,0
"North America",2021-03-08,50136,16056,232,568,6,4310,28964,930050,0,NA,58
"North America",2021-03-08,50136,16056,232,568,6,4310,28964,930050,0,NA,136
"North America",2021-03-08,50136,16056,232,568,6,4310,28964,930050,0,NA,35
"North America",2021-03-08,50136,16056,232,568,6,4310,28964,930050,NA,NA,0
"North America",2021-03-08,50136,16056,232,568,6,4310,28964,930050,NA,NA,0
"North America",2021-03-08,50136,16056,232,568,6,4310,28964,930050,NA,NA,0
"North America",2021-03-08,50136,16056,232,568,6,4310,28964,930050,11.1175603875519,94,22397
"North America",2021-03-08,50136,16056,232,568,6,4310,28964,930050,NA,NA,0
"North America",2021-03-08,50136,16056,232,568,6,4310,28964,930050,1.46759070525887,47,2453
"North America",2021-03-08,50136,16056,232,568,6,4310,28964,930050,0,NA,5779
"North America",2021-03-08,50136,16056,232,568,6,4310,28964,930050,NA,22,0
"North America",2021-03-08,50136,16056,232,568,6,4310,28964,930050,8.33333333333333,105,12
"North America",2021-03-08,50136,16056,232,568,6,4310,28964,930050,0.679056468906362,73,2798
"North America",2021-03-08,50136,16056,232,568,6,4310,28964,930050,0,NA,978
"North America",2021-03-08,50136,16056,232,568,6,4310,28964,930050,NA,NA,0
"North America",2021-03-08,50136,16056,232,568,6,4310,28964,930050,NA,95,0
"North America",2021-03-08,50136,16056,232,568,6,4310,28964,930050,0,NA,4321
"North America",2021-03-08,50136,16056,232,568,6,4310,28964,930050,0,NA,96
"North America",2021-03-08,50136,16056,232,568,6,4310,28964,930050,0,NA,4548
"North America",2021-03-08,50136,16056,232,568,6,4310,28964,930050,0,NA,4473
"North America",2021-03-08,50136,16056,232,568,6,4310,28964,930050,1.36375696471213,26.5,37690
"North America",2021-03-08,50136,16056,232,568,6,4310,28964,930050,NA,NA,0
"North America",2021-03-08,50136,16056,232,568,6,4310,28964,930050,0,NA,48
"North America",2021-03-08,50136,16056,232,568,6,4310,28964,930050,0,NA,3085
"North America",2021-03-08,50136,16056,232,568,6,4310,28964,930050,0,NA,2
"North America",2021-03-08,50136,16056,232,568,6,4310,28964,930050,1.81818181818182,89,165
"North America",2021-03-08,50136,16056,232,568,6,4310,28964,930050,0,NA,17
"North America",2021-03-08,50136,16056,232,568,6,4310,28964,930050,NA,NA,0
"North America",2021-03-08,50136,16056,232,568,6,4310,28964,930050,2.12765957446809,23,47
"North America",2021-03-08,50136,16056,232,568,6,4310,28964,930050,NA,102,0
"North America",2021-03-08,50136,16056,232,568,6,4310,28964,930050,5.83279222507265,27,375772
"North America",2021-03-08,50136,16056,232,568,6,4310,28964,930050,5.39067792054191,29,465025
"North America",2021-03-15,58718,23372,316,1370,10,6472,27178,931432,NA,83.5,0
"North America",2021-03-15,58718,23372,316,1370,10,6472,27178,931432,1.42857142857143,119,70
"North America",2021-03-15,58718,23372,316,1370,10,6472,27178,931432,NA,23,0
"North America",2021-03-15,58718,23372,316,1370,10,6472,27178,931432,0.704225352112676,120,142
"North America",2021-03-15,58718,23372,316,1370,10,6472,27178,931432,3.07692307692308,91,130
"North America",2021-03-15,58718,23372,316,1370,10,6472,27178,931432,0,NA,30
"North America",2021-03-15,58718,23372,316,1370,10,6472,27178,931432,NA,NA,0
"North America",2021-03-15,58718,23372,316,1370,10,6472,27178,931432,NA,NA,0
"North America",2021-03-15,58718,23372,316,1370,10,6472,27178,931432,NA,NA,0
"North America",2021-03-15,58718,23372,316,1370,10,6472,27178,931432,12.0314781762129,87,24652
"North America",2021-03-15,58718,23372,316,1370,10,6472,27178,931432,NA,NA,0
"North America",2021-03-15,58718,23372,316,1370,10,6472,27178,931432,1.10320284697509,47,2810
"North America",2021-03-15,58718,23372,316,1370,10,6472,27178,931432,0,NA,5286
"North America",2021-03-15,58718,23372,316,1370,10,6472,27178,931432,NA,20,0
"North America",2021-03-15,58718,23372,316,1370,10,6472,27178,931432,NA,93,0
"North America",2021-03-15,58718,23372,316,1370,10,6472,27178,931432,0.555880631948508,70,3418
"North America",2021-03-15,58718,23372,316,1370,10,6472,27178,931432,0,NA,1115
"North America",2021-03-15,58718,23372,316,1370,10,6472,27178,931432,NA,NA,0
"North America",2021-03-15,58718,23372,316,1370,10,6472,27178,931432,0,NA,6
"North America",2021-03-15,58718,23372,316,1370,10,6472,27178,931432,0,NA,5030
"North America",2021-03-15,58718,23372,316,1370,10,6472,27178,931432,0,NA,82
"North America",2021-03-15,58718,23372,316,1370,10,6472,27178,931432,0,NA,4132
"North America",2021-03-15,58718,23372,316,1370,10,6472,27178,931432,0,NA,4839
"North America",2021-03-15,58718,23372,316,1370,10,6472,27178,931432,1.87572077878027,31,29482
"North America",2021-03-15,58718,23372,316,1370,10,6472,27178,931432,NA,NA,0
"North America",2021-03-15,58718,23372,316,1370,10,6472,27178,931432,0,NA,45
"North America",2021-03-15,58718,23372,316,1370,10,6472,27178,931432,0,NA,3072
"North America",2021-03-15,58718,23372,316,1370,10,6472,27178,931432,0,NA,1
"North America",2021-03-15,58718,23372,316,1370,10,6472,27178,931432,2.22222222222222,86.5,90
"North America",2021-03-15,58718,23372,316,1370,10,6472,27178,931432,0,NA,16
"North America",2021-03-15,58718,23372,316,1370,10,6472,27178,931432,NA,NA,0
"North America",2021-03-15,58718,23372,316,1370,10,6472,27178,931432,6.94444444444444,19,72
"North America",2021-03-15,58718,23372,316,1370,10,6472,27178,931432,NA,97,0
"North America",2021-03-15,58718,23372,316,1370,10,6472,27178,931432,6.74246319478693,24,381196
"North America",2021-03-15,58718,23372,316,1370,10,6472,27178,931432,6.30405654948509,26,465716
"North America",2021-03-22,67216,31580,444,3086,14,9600,22492,1069036,NA,79,0
"North America",2021-03-22,67216,31580,444,3086,14,9600,22492,1069036,1.05263157894737,98,95
"North America",2021-03-22,67216,31580,444,3086,14,9600,22492,1069036,NA,18,0
"North America",2021-03-22,67216,31580,444,3086,14,9600,22492,1069036,3.7037037037037,114,135
